file_name,audio_path,audio_exists,duration_sec,gt_rttm_path,gt_exists,gt_segments,gt_unique_speakers,gt_total_speech_sec,pred_rttm_path,pred_exists,pred_segments,pred_unique_speakers,pred_total_speech_sec
zzyyo_nodl,classbank_audio_data/audio_tmp/zzyyo_nodl.wav,True,1131.20000,classbank_audio_data/rttm/zzyyo.rttm,True,128,12,1120.70,diarization_output/pred_rttms/zzyyo_nodl.rttm,True,167,12,1122.44
ui_2_8907b9,classbank_audio_data/audio_tmp/ui_2_8907b9.wav,True,719.72575,classbank_audio_data/rttm/2.rttm,True,178,2,719.25,diarization_output/pred_rttms/ui_2_8907b9.rttm,True,55,2,715.49
ui_2_99f486,classbank_audio_data/audio_tmp/ui_2_99f486.wav,True,719.72575,classbank_audio_data/rttm/2.rttm,True,178,2,719.25,diarization_output/pred_rttms/ui_2_99f486.rttm,True,62,2,714.63
ui_fzwtp_40adb4,classbank_audio_data/audio_tmp/ui_fzwtp_40adb4.wav,True,285.56800,classbank_audio_data/rttm/fzwtp.rttm,True,56,11,212.46,diarization_output/pred_rttms/ui_fzwtp_40adb4.rttm,True,48,11,276.37
ui_A230012_96612f,classbank_audio_data/audio_tmp/ui_A230012_96612f.wav,True,874.02669,,False,0,0,0.0,diarization_output/pred_rttms/ui_A230012_96612f.rttm,True,74,5,870.65
ui_B230115_0dfa69,classbank_audio_data/audio_tmp/ui_B230115_0dfa69.wav,True,1266.34669,,False,0,0,0.0,diarization_output/pred_rttms/ui_B230115_0dfa69.rttm,True,107,7,1241.34
ui_E230369_476bc6,classbank_audio_data/audio_tmp/ui_E230369_476bc6.wav,True,940.05331,,False,0,0,0.0,diarization_output/pred_rttms/ui_E230369_476bc6.rttm,True,128,6,924.45
ui_E230369_60fc52,classbank_audio_data/audio_tmp/ui_E230369_60fc52.wav,True,940.05331,,False,0,0,0.0,diarization_output/pred_rttms/ui_E230369_60fc52.rttm,True,142,6,918.92
ui_D230329_a45ce5,classbank_audio_data/audio_tmp/ui_D230329_a45ce5.wav,True,922.02669,,False,0,0,0.0,diarization_output/pred_rttms/ui_D230329_a45ce5.rttm,True,145,6,882.48
ui_D230329_2412c9,classbank_audio_data/audio_tmp/ui_D230329_2412c9.wav,True,922.02669,,False,0,0,0.0,diarization_output/pred_rttms/ui_D230329_2412c9.rttm,True,142,6,883.38
ui_bvyvm_6511e1,classbank_audio_data/audio_tmp/ui_bvyvm_6511e1.wav,True,117.24800,classbank_audio_data/rttm/bvyvm.rttm,True,16,3,105.16,diarization_output/pred_rttms/ui_bvyvm_6511e1.rttm,True,4,3,116.80
ui_auzru_081a2e,classbank_audio_data/audio_tmp/ui_auzru_081a2e.wav,True,515.90400,classbank_audio_data/rttm/auzru.rttm,True,30,8,508.77,diarization_output/pred_rttms/ui_auzru_081a2e.rttm,True,20,8,515.90
